date,year,month,quarter,market,channel,category,product,units_sold,revenue_usd,cogs_usd,gross_profit,gross_margin,segment,is_repeat_client,nps_score
2023-07-06,2023,7,Q3,India,E-Commerce,Accessories,C de Cartier Bag,3,5520.53,2149.43,3629.03,65.7,VIP (>$50K),True,9
2024-02-29,2024,2,Q1,China,Travel Retail,Fine Jewellery,Cactus de Cartier,2,114448.68,29908.46,74072.25,64.7,Premium ($10K-$50K),False,9
2023-04-01,2023,4,Q2,India,Private Client,Watches,Panthère Watch,3,70262.65,20695.65,49567.0,70.5,Entry (<$1K),False,10
2024-05-27,2024,5,Q2,Hong Kong,Private Client,Watches,Ballon Bleu,3,210022.18,63287.76,146734.42,69.9,VIP (>$50K),False,9
2024-08-17,2024,8,Q3,Australia,E-Commerce,High Jewellery,Juste un Clou Necklace,1,57136.39,19391.31,37745.08,66.1,Aspirational ($1K-$10K),True,9
2023-12-09,2023,12,Q4,Hong Kong,Boutique,High Jewellery,Panthère Bracelet,1,475004.86,120027.85,321369.22,67.7,Entry (<$1K),True,6
2024-04-05,2024,4,Q2,India,E-Commerce,Fine Jewellery,Trinity Ring,2,30954.85,11233.01,19721.83,63.7,Entry (<$1K),False,10
2024-01-04,2024,1,Q1,Japan,Boutique,Watches,Rotonde,2,87572.84,20635.62,59714.75,68.2,Premium ($10K-$50K),False,8
2024-03-31,2024,3,Q1,Australia,Travel Retail,Fine Jewellery,Clash de Cartier,1,28764.67,9770.12,18994.54,66.0,Aspirational ($1K-$10K),True,10
2023-08-15,2023,8,Q3,China,E-Commerce,Fragrances,Les Heures de Parfum,2,572.99,181.2,391.79,68.4,Aspirational ($1K-$10K),False,9
2022-04-30,2022,4,Q2,India,E-Commerce,High Jewellery,Trinity Collection,1,157894.06,44458.23,113435.82,71.8,Premium ($10K-$50K),True,9
2023-02-22,2023,2,Q1,Thailand,Travel Retail,Watches,Tank Must,2,79212.02,17631.35,55409.7,70.0,Premium ($10K-$50K),False,7
2023-08-07,2023,8,Q3,India,Wholesale,Fragrances,Baiser Volé,3,793.13,253.12,540.01,68.1,VIP (>$50K),True,6
2022-01-22,2022,1,Q1,Singapore,Private Client,Fragrances,Carat,1,465.67,122.38,300.46,64.5,Premium ($10K-$50K),True,7
2024-04-26,2024,4,Q2,Singapore,Wholesale,Accessories,Panthere Sunglasses,3,8677.81,2744.85,5932.96,68.4,Aspirational ($1K-$10K),False,9
2022-04-30,2022,4,Q2,China,Private Client,Watches,Panthère Watch,3,41522.22,14353.95,27168.27,65.4,Aspirational ($1K-$10K),True,10
2022-08-09,2022,8,Q3,China,Wholesale,Fine Jewellery,Trinity Ring,2,89216.41,28864.44,60351.96,67.6,Aspirational ($1K-$10K),False,9
2023-03-14,2023,3,Q1,Australia,Private Client,Accessories,C de Cartier Bag,3,8465.46,2645.95,5819.51,68.7,VIP (>$50K),True,9
2024-06-13,2024,6,Q2,Hong Kong,Boutique,Fragrances,Baiser Volé,2,642.73,258.56,415.19,64.6,Entry (<$1K),False,10
2024-10-26,2024,10,Q4,Australia,Travel Retail,Fine Jewellery,Clash de Cartier,3,104731.75,37906.73,66825.02,63.8,Aspirational ($1K-$10K),True,10
2022-03-25,2022,3,Q1,Thailand,E-Commerce,Fine Jewellery,Cartier d'Amour,3,19081.93,6573.58,12508.35,65.6,Entry (<$1K),False,10
2022-12-05,2022,12,Q4,Singapore,E-Commerce,Fine Jewellery,Clash de Cartier,3,77074.98,18847.1,52950.69,68.7,VIP (>$50K),False,6
2023-12-30,2023,12,Q4,Thailand,Boutique,Watches,Rotonde,3,127254.4,28284.35,91050.44,71.5,Aspirational ($1K-$10K),True,9
2023-08-19,2023,8,Q3,Thailand,Travel Retail,High Jewellery,Juste un Clou Necklace,1,425960.94,139584.82,286376.12,67.2,Aspirational ($1K-$10K),False,9
2024-05-31,2024,5,Q2,Japan,Boutique,Accessories,C de Cartier Bag,2,1836.76,522.43,1314.33,71.6,Premium ($10K-$50K),True,9
2023-10-04,2023,10,Q4,Hong Kong,Private Client,Accessories,C de Cartier Bag,1,3159.23,897.98,2261.25,71.6,Aspirational ($1K-$10K),False,10
2023-03-30,2023,3,Q1,Australia,E-Commerce,Fine Jewellery,Clash de Cartier,3,110086.79,38106.63,71980.16,65.4,VIP (>$50K),False,7
2024-11-21,2024,11,Q4,Hong Kong,Wholesale,High Jewellery,Trinity Collection,1,210768.81,77027.22,133741.59,63.5,Premium ($10K-$50K),True,6
2022-08-05,2022,8,Q3,China,Boutique,Watches,Ballon Bleu,1,87077.58,32768.24,54309.34,62.4,VIP (>$50K),True,10
2022-04-23,2022,4,Q2,Thailand,Boutique,Fragrances,Les Heures de Parfum,1,331.88,99.22,232.66,70.1,Entry (<$1K),True,8
2022-03-16,2022,3,Q1,Hong Kong,Wholesale,High Jewellery,Trinity Collection,1,755832.35,256462.65,499369.69,66.1,Entry (<$1K),True,6
2024-10-24,2024,10,Q4,Thailand,Travel Retail,High Jewellery,LOVE Bracelet HJ,1,41636.71,12953.97,28682.74,68.9,Premium ($10K-$50K),True,7
2022-11-30,2022,11,Q4,Hong Kong,Boutique,Accessories,C de Cartier Bag,3,7381.03,2229.07,5151.95,69.8,Premium ($10K-$50K),False,7
2023-07-27,2023,7,Q3,Hong Kong,E-Commerce,Watches,Santos de Cartier,2,118236.73,38176.34,84641.55,71.6,VIP (>$50K),True,7
2024-09-05,2024,9,Q3,Japan,Travel Retail,Accessories,Cartier Wallet,1,2076.16,730.05,1346.11,64.8,Aspirational ($1K-$10K),True,9
2024-03-29,2024,3,Q1,Japan,Boutique,Watches,Panthère Watch,3,233092.97,66031.16,167061.81,71.7,Premium ($10K-$50K),True,9
2024-01-29,2024,1,Q1,Japan,Travel Retail,Fine Jewellery,Trinity Ring,1,41209.45,10239.38,27386.29,66.5,VIP (>$50K),True,6
2022-06-17,2022,6,Q2,Japan,E-Commerce,Watches,Rotonde,1,75870.16,24651.66,54176.7,71.4,Aspirational ($1K-$10K),False,10
2024-10-11,2024,10,Q4,South Korea,Boutique,Accessories,Panthere Sunglasses,3,3762.15,1181.63,2580.51,68.6,Entry (<$1K),True,10
2022-08-04,2022,8,Q3,China,Private Client,Accessories,C de Cartier Bag,3,7240.08,2062.27,5177.82,71.5,Aspirational ($1K-$10K),False,8
2022-12-01,2022,12,Q4,Japan,Boutique,Watches,Santos de Cartier,1,107003.6,27744.58,71490.53,66.8,Entry (<$1K),True,6
2022-01-28,2022,1,Q1,Singapore,Wholesale,Accessories,C de Cartier Bag,3,15585.32,3938.1,10268.88,65.9,VIP (>$50K),False,10
2023-04-29,2023,4,Q2,Singapore,Travel Retail,Fragrances,Les Heures de Parfum,2,515.2,145.79,369.41,71.7,Entry (<$1K),False,8
2024-10-24,2024,10,Q4,China,Travel Retail,Watches,Panthère Watch,3,86210.28,28945.12,57265.16,66.4,Aspirational ($1K-$10K),True,6
2024-09-24,2024,9,Q3,Singapore,E-Commerce,Fragrances,Les Heures de Parfum,3,479.5,165.81,313.69,65.4,Aspirational ($1K-$10K),True,9
2024-06-26,2024,6,Q2,Thailand,E-Commerce,Fine Jewellery,Clash de Cartier,2,51296.45,18968.84,34603.87,67.5,Entry (<$1K),True,10
2023-12-09,2023,12,Q4,Australia,Boutique,High Jewellery,LOVE Bracelet HJ,1,1116340.17,287402.57,748464.88,67.0,Entry (<$1K),False,8
2024-02-08,2024,2,Q1,Hong Kong,Private Client,High Jewellery,Panthère Bracelet,1,1505205.18,355386.8,1025432.99,68.1,Entry (<$1K),True,6
2022-09-05,2022,9,Q3,Thailand,Travel Retail,Watches,Rotonde,1,29711.99,9235.8,20476.19,68.9,Premium ($10K-$50K),False,9
2024-04-25,2024,4,Q2,India,Boutique,High Jewellery,LOVE Bracelet HJ,1,276625.93,91221.18,185404.75,67.0,Entry (<$1K),True,8
2022-04-02,2022,4,Q2,South Korea,Boutique,Fine Jewellery,Trinity Ring,3,133954.32,50069.6,83884.72,62.6,Aspirational ($1K-$10K),False,7
2023-02-20,2023,2,Q1,Hong Kong,E-Commerce,Fine Jewellery,Trinity Ring,2,109024.01,28629.91,70373.64,64.5,Aspirational ($1K-$10K),True,6
2024-07-15,2024,7,Q3,South Korea,Boutique,Fine Jewellery,Cartier d'Amour,3,43524.52,15629.16,29770.86,68.4,Premium ($10K-$50K),False,6
2023-01-21,2023,1,Q1,Japan,Private Client,Fine Jewellery,Cactus de Cartier,3,160201.82,44627.24,99955.04,62.4,Premium ($10K-$50K),False,7
2023-05-12,2023,5,Q2,South Korea,E-Commerce,High Jewellery,Trinity Collection,1,650206.39,241965.0,408241.39,62.8,Aspirational ($1K-$10K),True,7
2022-08-12,2022,8,Q3,Singapore,Boutique,Fine Jewellery,Cartier d'Amour,2,87088.2,28843.56,58244.64,66.9,Aspirational ($1K-$10K),True,7
2024-08-11,2024,8,Q3,India,Private Client,Fragrances,Baiser Volé,1,308.67,89.41,219.26,71.0,VIP (>$50K),False,10
2022-10-29,2022,10,Q4,Australia,Boutique,Watches,Panthère Watch,3,163144.7,60383.14,102761.56,63.0,VIP (>$50K),True,6
2022-03-29,2022,3,Q1,Thailand,E-Commerce,Fine Jewellery,Clash de Cartier,2,77634.55,25769.38,51865.17,66.8,Entry (<$1K),True,8
2024-01-11,2024,1,Q1,India,Travel Retail,Fine Jewellery,Cactus de Cartier,3,136813.26,31421.52,94394.2,69.0,Premium ($10K-$50K),False,9
2022-11-02,2022,11,Q4,Hong Kong,Wholesale,Fine Jewellery,Clash de Cartier,2,15924.61,4644.82,11279.79,70.8,Entry (<$1K),True,10
2023-01-18,2023,1,Q1,China,Wholesale,High Jewellery,Panthère Bracelet,1,372099.57,92446.59,247296.67,66.5,Premium ($10K-$50K),True,9
2022-11-22,2022,11,Q4,China,Wholesale,Accessories,Love Bracelet Classic,2,4108.39,1441.47,2666.93,64.9,Premium ($10K-$50K),True,9
2023-09-05,2023,9,Q3,Hong Kong,Private Client,Accessories,C de Cartier Bag,3,8760.67,2867.05,5893.62,67.3,Premium ($10K-$50K),False,7
2024-03-09,2024,3,Q1,Hong Kong,Private Client,Watches,Santos de Cartier,1,44485.61,14218.19,30267.42,68.0,VIP (>$50K),True,6
2024-09-11,2024,9,Q3,Singapore,Boutique,Fine Jewellery,Cactus de Cartier,1,13195.45,3714.82,9480.64,71.8,Entry (<$1K),False,8
2023-12-30,2023,12,Q4,South Korea,Private Client,Fragrances,Carat,2,1259.22,306.14,867.36,68.9,Premium ($10K-$50K),False,10
2024-09-07,2024,9,Q3,Japan,Boutique,Fine Jewellery,Clash de Cartier,2,22590.97,8099.97,14491.0,64.1,Entry (<$1K),False,9
2024-08-15,2024,8,Q3,China,Boutique,High Jewellery,Trinity Collection,1,794661.36,246547.23,548114.13,69.0,Aspirational ($1K-$10K),False,10
2024-10-13,2024,10,Q4,Hong Kong,Private Client,Fine Jewellery,Trinity Ring,3,110770.95,36627.39,74143.56,66.9,Entry (<$1K),True,6
2022-09-25,2022,9,Q3,Japan,Wholesale,Fragrances,Baiser Volé,2,609.29,197.23,412.06,67.6,Premium ($10K-$50K),True,9
2023-08-14,2023,8,Q3,China,E-Commerce,Watches,Santos de Cartier,3,55491.2,17321.54,38169.66,68.8,VIP (>$50K),True,9
2022-01-29,2022,1,Q1,Singapore,Travel Retail,Watches,Santos de Cartier,3,420922.35,114674.52,266111.75,63.2,Premium ($10K-$50K),True,10
2024-08-06,2024,8,Q3,Singapore,Travel Retail,Accessories,Love Bracelet Classic,1,1350.54,432.54,918.01,68.0,Entry (<$1K),True,8
2024-04-03,2024,4,Q2,China,Boutique,Accessories,Love Bracelet Classic,3,10655.86,3892.05,6763.81,63.5,VIP (>$50K),True,7
2022-09-18,2022,9,Q3,Japan,Private Client,Watches,Rotonde,1,45476.67,14919.81,30556.86,67.2,Aspirational ($1K-$10K),True,7
2024-05-23,2024,5,Q2,Singapore,E-Commerce,Fragrances,Baiser Volé,2,398.12,140.22,257.91,64.8,Aspirational ($1K-$10K),True,9
2022-12-07,2022,12,Q4,China,Travel Retail,Accessories,Love Bracelet Classic,2,1258.95,372.62,781.99,62.1,VIP (>$50K),False,8
2023-06-26,2023,6,Q2,Australia,Wholesale,Fragrances,Les Heures de Parfum,1,316.96,104.9,224.65,70.9,Aspirational ($1K-$10K),True,9
2023-12-21,2023,12,Q4,Japan,E-Commerce,Fine Jewellery,Clash de Cartier,3,28844.43,6839.37,20090.03,69.6,VIP (>$50K),True,6
2023-09-21,2023,9,Q3,Australia,Travel Retail,Fine Jewellery,Cartier d'Amour,2,9288.15,3138.82,6149.33,66.2,Aspirational ($1K-$10K),True,10
2024-02-02,2024,2,Q1,Singapore,E-Commerce,High Jewellery,Panthère Bracelet,1,755955.62,208385.95,474634.59,62.8,Premium ($10K-$50K),True,9
2023-02-01,2023,2,Q1,Thailand,Wholesale,Fragrances,Carat,2,445.61,109.58,297.68,66.8,Entry (<$1K),True,10
2023-03-06,2023,3,Q1,Hong Kong,Private Client,Accessories,C de Cartier Bag,1,1309.98,430.4,879.58,67.1,VIP (>$50K),True,7
2022-02-18,2022,2,Q1,Singapore,E-Commerce,Accessories,Love Bracelet Classic,3,13468.1,3398.88,8879.61,65.9,Entry (<$1K),True,6
2024-01-15,2024,1,Q1,China,Boutique,High Jewellery,Trinity Collection,1,176881.03,41066.69,121440.99,68.7,VIP (>$50K),False,7
2023-02-12,2023,2,Q1,Thailand,Wholesale,Accessories,Panthere Sunglasses,3,9618.46,2425.07,6344.62,66.0,VIP (>$50K),False,10
2024-03-17,2024,3,Q1,Japan,Travel Retail,Fine Jewellery,Trinity Ring,3,91805.29,34709.47,57095.82,62.2,VIP (>$50K),False,9
2023-04-05,2023,4,Q2,China,Travel Retail,Accessories,Love Bracelet Classic,2,3882.87,1157.68,2725.19,70.2,VIP (>$50K),True,9
2022-08-31,2022,8,Q3,China,E-Commerce,Watches,Panthère Watch,3,62776.91,18666.41,44110.5,70.3,Aspirational ($1K-$10K),True,9
2024-06-17,2024,6,Q2,South Korea,Wholesale,Fine Jewellery,Trinity Ring,3,18360.99,6601.69,12551.51,68.4,Entry (<$1K),True,7
2024-09-28,2024,9,Q3,India,Boutique,High Jewellery,Trinity Collection,1,498193.91,170311.4,327882.51,65.8,Entry (<$1K),True,7
2023-01-10,2023,1,Q1,Thailand,Boutique,Fragrances,Carat,3,1103.12,285.0,718.37,65.1,Entry (<$1K),True,6
2024-12-08,2024,12,Q4,Hong Kong,Private Client,Accessories,Panthere Sunglasses,2,10360.64,2964.11,6566.58,63.4,Aspirational ($1K-$10K),True,7
2024-04-21,2024,4,Q2,Singapore,Wholesale,Accessories,C de Cartier Bag,2,1927.39,615.92,1311.47,68.0,Entry (<$1K),True,8
2024-03-17,2024,3,Q1,Singapore,Wholesale,Fragrances,Carat,3,1226.47,375.21,851.26,69.4,Aspirational ($1K-$10K),True,6
2023-12-16,2023,12,Q4,Hong Kong,E-Commerce,Fine Jewellery,Trinity Ring,3,208489.05,46194.64,149359.91,71.6,Premium ($10K-$50K),False,8
2023-05-10,2023,5,Q2,India,Travel Retail,Watches,Rotonde,2,101066.05,35163.16,65902.89,65.2,Entry (<$1K),False,7
2023-06-14,2023,6,Q2,Hong Kong,Boutique,Watches,Panthère Watch,3,215074.09,89619.9,136208.58,63.3,VIP (>$50K),True,9
2024-12-11,2024,12,Q4,China,Wholesale,Watches,Rotonde,2,67963.98,19778.12,42647.99,62.8,Premium ($10K-$50K),False,10
2022-09-05,2022,9,Q3,Australia,Travel Retail,Fragrances,Carat,1,237.43,83.02,154.41,65.0,Aspirational ($1K-$10K),True,6
2024-08-30,2024,8,Q3,Australia,Travel Retail,Watches,Santos de Cartier,1,88019.27,27741.46,60277.81,68.5,Entry (<$1K),False,8
2022-03-02,2022,3,Q1,Hong Kong,Boutique,High Jewellery,Panthère Bracelet,1,457020.48,167696.78,289323.7,63.3,Entry (<$1K),True,9
2023-02-26,2023,2,Q1,Australia,Wholesale,Accessories,Love Bracelet Classic,3,4818.1,1350.3,2995.2,62.2,Entry (<$1K),True,6
2023-05-23,2023,5,Q2,Australia,E-Commerce,Accessories,Panthere Sunglasses,2,5859.82,1795.71,4064.1,69.4,Aspirational ($1K-$10K),True,6
2023-08-04,2023,8,Q3,Japan,Boutique,High Jewellery,Trinity Collection,1,203728.92,57959.26,145769.66,71.6,VIP (>$50K),True,10
2023-11-03,2023,11,Q4,Japan,Travel Retail,Fine Jewellery,Cactus de Cartier,3,87073.18,29899.6,57173.58,65.7,Premium ($10K-$50K),True,7
2022-02-14,2022,2,Q1,Thailand,Boutique,Fine Jewellery,Cactus de Cartier,3,37857.79,8892.95,25852.31,68.3,Entry (<$1K),True,7
2023-12-01,2023,12,Q4,China,Wholesale,Watches,Panthère Watch,1,11029.91,3038.57,7140.54,64.7,Entry (<$1K),False,9
2022-05-04,2022,5,Q2,India,Boutique,Fragrances,La Panthère,1,413.51,152.3,261.21,63.2,Entry (<$1K),True,7
2022-08-13,2022,8,Q3,South Korea,E-Commerce,Accessories,Love Bracelet Classic,3,3950.59,1311.96,2638.63,66.8,Aspirational ($1K-$10K),True,6
2023-03-01,2023,3,Q1,Australia,Travel Retail,Accessories,Love Bracelet Classic,3,1223.4,437.79,785.6,64.2,VIP (>$50K),True,6
2022-04-02,2022,4,Q2,Thailand,Wholesale,High Jewellery,Trinity Collection,1,611538.14,201560.4,409977.74,67.0,Entry (<$1K),True,10
2023-09-10,2023,9,Q3,India,Private Client,Fine Jewellery,Clash de Cartier,3,90025.75,32782.2,57243.55,63.6,Aspirational ($1K-$10K),True,9
2023-11-04,2023,11,Q4,Singapore,Boutique,Fine Jewellery,Cactus de Cartier,3,99908.83,28551.5,71357.33,71.4,VIP (>$50K),False,9
2024-11-02,2024,11,Q4,Australia,Travel Retail,Fine Jewellery,Clash de Cartier,2,59232.0,20993.04,38238.96,64.6,Aspirational ($1K-$10K),True,10
2023-07-01,2023,7,Q3,Singapore,Wholesale,High Jewellery,Juste un Clou Necklace,1,898227.65,288244.82,644572.21,71.8,Premium ($10K-$50K),True,6
2024-08-02,2024,8,Q3,Hong Kong,Travel Retail,High Jewellery,Juste un Clou Necklace,1,212566.73,76125.2,136441.53,64.2,VIP (>$50K),True,7
2023-02-28,2023,2,Q1,China,E-Commerce,Fragrances,Carat,3,1117.08,299.75,712.42,63.8,Premium ($10K-$50K),True,8
2024-03-29,2024,3,Q1,Hong Kong,Wholesale,High Jewellery,Panthère Bracelet,1,85680.23,29072.75,56607.48,66.1,Aspirational ($1K-$10K),False,6
2023-01-04,2023,1,Q1,India,E-Commerce,Watches,Santos de Cartier,3,54115.69,13666.25,35666.26,65.9,Premium ($10K-$50K),False,8
2022-01-09,2022,1,Q1,China,Wholesale,Watches,Tank Must,1,18584.58,4817.93,12080.38,65.0,Entry (<$1K),True,7
2022-04-24,2022,4,Q2,Singapore,Private Client,High Jewellery,Trinity Collection,1,649521.46,185497.86,464023.6,71.4,Aspirational ($1K-$10K),False,8
2024-07-07,2024,7,Q3,Australia,Private Client,Fine Jewellery,Trinity Ring,2,59012.21,24711.2,37266.35,63.2,Premium ($10K-$50K),False,8
2023-11-02,2023,11,Q4,Australia,Private Client,High Jewellery,Juste un Clou Necklace,1,727185.03,238954.42,488230.61,67.1,Premium ($10K-$50K),True,7
2024-06-13,2024,6,Q2,Singapore,E-Commerce,Fragrances,Les Heures de Parfum,2,811.67,275.29,569.41,70.2,Aspirational ($1K-$10K),False,9
2024-05-07,2024,5,Q2,Japan,Wholesale,Fine Jewellery,Cartier d'Amour,1,14167.4,4781.76,9385.64,66.2,Aspirational ($1K-$10K),True,8
2024-10-24,2024,10,Q4,India,Travel Retail,High Jewellery,Juste un Clou Necklace,1,52660.98,16294.21,36366.77,69.1,Aspirational ($1K-$10K),True,6
2023-10-29,2023,10,Q4,China,Private Client,Fragrances,Baiser Volé,3,1164.39,359.85,804.54,69.1,Premium ($10K-$50K),True,6
2024-06-27,2024,6,Q2,Thailand,Private Client,Fine Jewellery,Cactus de Cartier,1,29467.0,10609.01,20131.07,68.3,Aspirational ($1K-$10K),True,6
2022-05-07,2022,5,Q2,South Korea,E-Commerce,Accessories,Love Bracelet Classic,2,5958.8,2042.43,3916.37,65.7,Entry (<$1K),False,10
2023-01-04,2023,1,Q1,Hong Kong,Wholesale,High Jewellery,Panthère Bracelet,1,357022.65,96568.7,226654.91,63.5,Premium ($10K-$50K),True,9
2022-03-20,2022,3,Q1,China,Travel Retail,High Jewellery,Juste un Clou Necklace,1,942158.91,320319.47,621839.44,66.0,Aspirational ($1K-$10K),True,8
2024-05-02,2024,5,Q2,India,Wholesale,High Jewellery,LOVE Bracelet HJ,1,316836.62,106572.43,210264.19,66.4,Entry (<$1K),True,9
2022-08-29,2022,8,Q3,South Korea,Wholesale,Fine Jewellery,Clash de Cartier,1,16142.08,5773.25,10368.83,64.2,Entry (<$1K),False,10
2022-02-12,2022,2,Q1,Thailand,Wholesale,High Jewellery,Panthère Bracelet,1,1079709.73,263194.77,724396.79,67.1,Entry (<$1K),False,7
2022-05-09,2022,5,Q2,Singapore,Wholesale,High Jewellery,Panthère Bracelet,1,315292.26,117568.98,197723.28,62.7,VIP (>$50K),False,8
2024-01-17,2024,1,Q1,Hong Kong,Private Client,Watches,Ballon Bleu,2,111666.83,30503.49,70487.12,63.1,Aspirational ($1K-$10K),True,7
2022-09-09,2022,9,Q3,Thailand,Private Client,Watches,Tank Must,3,106047.14,34822.22,71224.93,67.2,Entry (<$1K),False,6
2023-12-31,2023,12,Q4,China,Wholesale,Fragrances,La Panthère,3,566.11,126.08,404.72,71.5,Premium ($10K-$50K),False,6
2024-01-29,2024,1,Q1,Hong Kong,Travel Retail,Fragrances,Les Heures de Parfum,3,1764.61,441.69,1168.33,66.2,Premium ($10K-$50K),False,10
2024-02-25,2024,2,Q1,China,Private Client,Watches,Santos de Cartier,3,266299.76,66589.81,176403.52,66.2,Aspirational ($1K-$10K),True,6
2022-06-30,2022,6,Q2,China,Wholesale,Fine Jewellery,Clash de Cartier,2,49961.81,20672.94,31769.62,63.6,Premium ($10K-$50K),False,9
2023-08-07,2023,8,Q3,China,Boutique,Fragrances,Baiser Volé,3,1336.94,403.37,933.57,69.8,Entry (<$1K),False,10
2022-03-29,2022,3,Q1,South Korea,Boutique,Watches,Rotonde,1,54876.5,20543.77,34332.73,62.6,VIP (>$50K),True,10
2023-03-09,2023,3,Q1,Singapore,Wholesale,Accessories,C de Cartier Bag,2,6286.21,2031.88,4254.33,67.7,Premium ($10K-$50K),True,8
2022-10-04,2022,10,Q4,China,Private Client,Watches,Ballon Bleu,2,94952.75,28356.19,66596.55,70.1,Entry (<$1K),False,9
2023-07-24,2023,7,Q3,South Korea,Travel Retail,Fine Jewellery,Cactus de Cartier,3,106804.66,40765.46,70931.05,66.4,Premium ($10K-$50K),True,10
2024-06-08,2024,6,Q2,Thailand,E-Commerce,Accessories,Cartier Wallet,3,5026.92,1870.46,3380.92,67.3,Aspirational ($1K-$10K),False,10
2022-12-12,2022,12,Q4,Singapore,Travel Retail,Fragrances,Carat,2,1033.82,257.16,704.65,68.2,Premium ($10K-$50K),True,10
2023-11-17,2023,11,Q4,Australia,Boutique,Fine Jewellery,Cactus de Cartier,3,105091.95,30940.89,74151.06,70.6,Aspirational ($1K-$10K),False,7
2024-02-15,2024,2,Q1,China,Private Client,Fragrances,Carat,2,745.93,176.29,507.94,68.1,VIP (>$50K),True,6
2023-01-08,2023,1,Q1,South Korea,Private Client,Watches,Tank Must,3,272703.1,59316.0,192626.5,70.6,Entry (<$1K),True,7
2023-01-16,2023,1,Q1,China,E-Commerce,Accessories,Panthere Sunglasses,2,3506.22,741.04,2505.81,71.5,Entry (<$1K),True,6
2023-02-22,2023,2,Q1,Thailand,Travel Retail,Fine Jewellery,Cactus de Cartier,2,53431.55,14197.84,34264.46,64.1,Aspirational ($1K-$10K),True,8
2024-07-09,2024,7,Q3,Thailand,Wholesale,Accessories,Love Bracelet Classic,2,3021.27,1077.12,2073.4,68.6,Premium ($10K-$50K),True,9
2024-05-19,2024,5,Q2,Singapore,Wholesale,Fragrances,Les Heures de Parfum,1,228.07,67.64,160.43,70.3,VIP (>$50K),False,6
2023-06-07,2023,6,Q2,Thailand,Wholesale,Watches,Ballon Bleu,1,51443.04,18074.27,35537.68,69.1,VIP (>$50K),True,10
2024-06-02,2024,6,Q2,India,Wholesale,Accessories,C de Cartier Bag,1,2174.83,772.51,1495.02,68.7,VIP (>$50K),True,10
2023-12-13,2023,12,Q4,China,Wholesale,Accessories,Cartier Wallet,2,6413.35,1843.4,4053.8,63.2,Aspirational ($1K-$10K),False,6
2023-06-23,2023,6,Q2,Australia,E-Commerce,Watches,Rotonde,2,85241.98,31101.28,57872.86,67.9,Premium ($10K-$50K),False,9
2022-04-08,2022,4,Q2,Singapore,E-Commerce,Watches,Tank Must,1,50499.57,18786.31,31713.26,62.8,VIP (>$50K),True,9
2022-03-30,2022,3,Q1,China,Wholesale,Watches,Tank Must,2,122862.96,40042.61,82820.35,67.4,Aspirational ($1K-$10K),True,9
2024-01-12,2024,1,Q1,China,Wholesale,Watches,Panthère Watch,3,25908.11,6564.23,17046.41,65.8,VIP (>$50K),True,8
2023-03-18,2023,3,Q1,Hong Kong,Private Client,Watches,Santos de Cartier,3,117986.64,38746.58,79240.06,67.2,Aspirational ($1K-$10K),False,6
2024-05-26,2024,5,Q2,Japan,Boutique,Fragrances,Baiser Volé,1,533.32,170.74,362.58,68.0,Entry (<$1K),False,7
2024-07-30,2024,7,Q3,Japan,Wholesale,Accessories,Panthere Sunglasses,2,5917.57,2048.17,4115.18,69.5,Premium ($10K-$50K),False,7
2022-06-28,2022,6,Q2,South Korea,Travel Retail,Accessories,Love Bracelet Classic,1,1558.55,535.16,1087.61,69.8,Entry (<$1K),False,9
2023-12-30,2023,12,Q4,Hong Kong,Private Client,High Jewellery,LOVE Bracelet HJ,1,967604.31,236296.78,665144.43,68.7,Aspirational ($1K-$10K),False,9
2022-10-12,2022,10,Q4,China,E-Commerce,Accessories,Love Bracelet Classic,3,8532.56,2657.11,5875.45,68.9,VIP (>$50K),False,8
2024-06-13,2024,6,Q2,India,Boutique,Accessories,C de Cartier Bag,1,1164.81,499.21,725.51,62.3,VIP (>$50K),True,6
2024-02-24,2024,2,Q1,India,Private Client,Watches,Tank Must,1,95101.76,23770.86,63011.1,66.3,Premium ($10K-$50K),True,7
2022-02-04,2022,2,Q1,Hong Kong,Wholesale,Fragrances,Les Heures de Parfum,1,663.4,180.39,419.87,63.3,Entry (<$1K),False,6
