date,month_year,category,product,market,forecast_demand,actual_demand,stock_available,stock_cover_weeks,reorder_point,lead_time_days,stockout_risk,overstock_risk,unit_cost_usd
2023-09-29,Sep 2023,Accessories,Love Bracelet Classic,Thailand,50,41,39,3.8,15,99,Medium,Low,8490.24
2023-10-29,Oct 2023,Accessories,Love Bracelet Classic,Thailand,97,87,85,3.9,29,84,Low,Low,4091.64
2023-11-28,Nov 2023,Accessories,Love Bracelet Classic,Thailand,183,175,146,3.3,54,114,Medium,Low,20925.88
2023-12-28,Dec 2023,Accessories,Love Bracelet Classic,Thailand,404,425,409,3.8,93,58,Low,Low,2100.08
2024-01-27,Jan 2024,Accessories,Love Bracelet Classic,Thailand,382,344,316,3.7,81,101,Low,Low,23152.79
2024-02-26,Feb 2024,Accessories,Love Bracelet Classic,Thailand,470,562,381,2.7,100,53,Low,Low,27974.65
2024-03-27,Mar 2024,Accessories,Love Bracelet Classic,Thailand,349,389,330,3.4,104,43,Low,Low,7814.6
2024-04-26,Apr 2024,Accessories,Love Bracelet Classic,Thailand,136,158,136,3.4,40,19,Low,Low,24972.47
2024-05-26,May 2024,Accessories,Love Bracelet Classic,Thailand,310,318,353,4.4,93,82,Low,Low,18957.21
2024-06-25,Jun 2024,Accessories,Love Bracelet Classic,Thailand,178,162,224,5.5,63,20,Low,Medium,23295.62
2024-07-25,Jul 2024,Accessories,Love Bracelet Classic,Thailand,291,318,371,4.7,102,50,Low,Medium,13137.92
2024-08-24,Aug 2024,Accessories,Love Bracelet Classic,Thailand,54,51,42,3.3,16,28,Medium,Low,20670.79
2024-09-23,Sep 2024,Accessories,Love Bracelet Classic,Thailand,111,113,97,3.4,33,18,Low,Low,29473.15
2024-10-23,Oct 2024,Accessories,Love Bracelet Classic,Thailand,294,298,375,5.0,88,95,Low,Medium,7155.95
2024-11-22,Nov 2024,Accessories,Love Bracelet Classic,Thailand,344,384,461,4.8,103,40,Low,Medium,25017.34
2023-07-01,Jul 2023,Accessories,Love Bracelet Classic,India,78,87,82,3.8,27,100,Low,Low,26659.79
2023-07-31,Jul 2023,Accessories,Love Bracelet Classic,India,253,303,319,4.2,89,39,Low,Medium,22038.15
2023-08-30,Aug 2023,Accessories,Love Bracelet Classic,India,230,284,214,3.0,69,101,Low,Low,19596.99
2023-09-29,Sep 2023,Accessories,Love Bracelet Classic,India,247,200,252,5.0,74,59,Low,Low,24638.07
2023-10-29,Oct 2023,Accessories,Love Bracelet Classic,India,202,193,172,3.6,60,110,Low,Low,20818.23
2023-11-28,Nov 2023,Accessories,Love Bracelet Classic,India,164,190,162,3.4,49,15,Low,Low,24678.1
2023-12-28,Dec 2023,Accessories,Love Bracelet Classic,India,65,55,85,6.2,15,26,Low,Medium,27117.14
2024-01-27,Jan 2024,Accessories,Love Bracelet Classic,India,57,61,69,4.5,12,109,Low,Medium,14876.31
2024-02-26,Feb 2024,Accessories,Love Bracelet Classic,India,158,133,204,6.1,33,58,Low,Medium,24309.57
2024-03-27,Mar 2024,Accessories,Love Bracelet Classic,India,333,404,449,4.4,99,56,Low,Medium,25334.14
2024-04-26,Apr 2024,Accessories,Love Bracelet Classic,India,120,127,108,3.4,36,46,Low,Low,24156.54
2024-05-26,May 2024,Accessories,Love Bracelet Classic,India,206,222,226,4.1,61,54,Low,Low,19014.49
2024-06-25,Jun 2024,Accessories,Love Bracelet Classic,India,220,184,235,5.1,77,68,Low,Low,20916.16
2024-07-25,Jul 2024,Accessories,Love Bracelet Classic,India,81,65,70,4.3,28,96,Low,Low,17477.06
2024-08-24,Aug 2024,Accessories,Love Bracelet Classic,India,172,180,227,5.0,51,52,Low,Medium,4495.59
2024-09-23,Sep 2024,Accessories,Love Bracelet Classic,India,260,288,250,3.5,78,80,Low,Low,17197.54
2024-10-23,Oct 2024,Accessories,Love Bracelet Classic,India,311,369,251,2.7,93,38,Low,Low,29787.51
2024-11-22,Nov 2024,Accessories,Love Bracelet Classic,India,117,101,88,3.5,35,30,Medium,Low,23599.12
2023-07-01,Jul 2023,Fragrances,La Panthère,China,319,278,318,4.6,112,102,Low,Low,16511.32
2023-07-31,Jul 2023,Fragrances,La Panthère,China,342,309,333,4.3,120,98,Low,Low,214.14
2023-08-30,Aug 2023,Fragrances,La Panthère,China,417,455,501,4.4,125,23,Low,Medium,11617.19
2023-09-29,Sep 2023,Fragrances,La Panthère,China,204,205,217,4.2,61,98,Low,Low,21729.96
2023-10-29,Oct 2023,Fragrances,La Panthère,China,524,571,516,3.6,157,65,Low,Low,18419.52
2023-11-28,Nov 2023,Fragrances,La Panthère,China,322,384,406,4.2,96,81,Low,Medium,27752.44
2023-12-28,Dec 2023,Fragrances,La Panthère,China,195,163,212,5.2,45,111,Low,Low,28754.11
2024-01-27,Jan 2024,Fragrances,La Panthère,China,207,228,257,4.5,44,70,Low,Medium,23437.53
2024-02-26,Feb 2024,Fragrances,La Panthère,China,212,204,183,3.6,45,29,Low,Low,7878.67
2024-03-27,Mar 2024,Fragrances,La Panthère,China,303,252,377,6.0,90,33,Low,Medium,3021.88
2024-04-26,Apr 2024,Fragrances,La Panthère,China,564,656,525,3.2,169,88,Low,Low,3297.35
2024-05-26,May 2024,Fragrances,La Panthère,China,139,169,114,2.7,41,21,Low,Low,14097.28
2024-06-25,Jun 2024,Fragrances,La Panthère,China,129,127,169,5.3,45,109,Low,Medium,26604.47
2024-07-25,Jul 2024,Fragrances,La Panthère,China,96,119,74,2.5,34,84,Medium,Low,22984.93
2024-08-24,Aug 2024,Fragrances,La Panthère,China,435,368,535,5.8,130,78,Low,Medium,26330.13
2024-09-23,Sep 2024,Fragrances,La Panthère,China,243,292,272,3.7,72,23,Low,Low,3482.36
2024-10-23,Oct 2024,Fragrances,La Panthère,China,567,495,517,4.2,170,109,Low,Low,7542.3
2024-11-22,Nov 2024,Fragrances,La Panthère,China,587,548,634,4.6,176,93,Low,Low,3434.63
2023-07-01,Jul 2023,Fragrances,La Panthère,Japan,240,216,232,4.3,84,84,Low,Low,5773.48
2023-07-31,Jul 2023,Fragrances,La Panthère,Japan,504,514,498,3.9,178,46,Low,Low,11620.47
2023-08-30,Aug 2023,Fragrances,La Panthère,Japan,219,249,246,4.0,65,37,Low,Low,9436.35
2023-09-29,Sep 2023,Fragrances,La Panthère,Japan,112,113,106,3.8,33,98,Low,Low,17202.42
2023-10-29,Oct 2023,Fragrances,La Panthère,Japan,175,165,160,3.9,52,38,Low,Low,12811.38
2023-11-28,Nov 2023,Fragrances,La Panthère,Japan,302,334,374,4.5,90,69,Low,Medium,4596.91
2023-12-28,Dec 2023,Fragrances,La Panthère,Japan,457,461,603,5.2,105,114,Low,Medium,15059.66
2024-01-27,Jan 2024,Fragrances,La Panthère,Japan,670,716,737,4.1,143,112,Low,Low,27360.56
2024-02-26,Feb 2024,Fragrances,La Panthère,Japan,468,516,552,4.3,100,64,Low,Low,22616.46
2024-03-27,Mar 2024,Fragrances,La Panthère,Japan,521,650,697,4.3,156,53,Low,Medium,28264.86
2024-04-26,Apr 2024,Fragrances,La Panthère,Japan,549,561,684,4.9,164,87,Low,Medium,7904.85
2024-05-26,May 2024,Fragrances,La Panthère,Japan,482,402,372,3.7,144,92,Medium,Low,26813.01
2024-06-25,Jun 2024,Fragrances,La Panthère,Japan,510,472,636,5.4,180,32,Low,Medium,27581.27
2024-07-25,Jul 2024,Fragrances,La Panthère,Japan,282,347,234,2.7,99,90,Low,Low,6786.76
2024-08-24,Aug 2024,Fragrances,La Panthère,Japan,577,511,660,5.2,173,55,Low,Low,23608.13
2024-09-23,Sep 2024,Fragrances,La Panthère,Japan,365,347,482,5.6,109,100,Low,Medium,6791.52
2024-10-23,Oct 2024,Fragrances,La Panthère,Japan,158,159,195,4.9,47,87,Low,Medium,17033.79
2024-11-22,Nov 2024,Fragrances,La Panthère,Japan,433,471,367,3.1,129,104,Low,Low,28522.78
2023-07-01,Jul 2023,Fragrances,La Panthère,South Korea,375,352,340,3.9,132,76,Low,Low,1714.49
2023-07-31,Jul 2023,Fragrances,La Panthère,South Korea,489,602,602,4.0,172,14,Low,Medium,18831.59
2023-08-30,Aug 2023,Fragrances,La Panthère,South Korea,105,122,125,4.1,31,96,Low,Low,7539.31
2023-09-29,Sep 2023,Fragrances,La Panthère,South Korea,543,534,652,4.9,162,34,Low,Medium,13410.01
2023-10-29,Oct 2023,Fragrances,La Panthère,South Korea,260,316,324,4.1,78,66,Low,Medium,7492.56
2023-11-28,Nov 2023,Fragrances,La Panthère,South Korea,546,659,531,3.2,163,52,Low,Low,1586.46
2023-12-28,Dec 2023,Fragrances,La Panthère,South Korea,201,247,258,4.2,46,67,Low,Medium,25945.87
2024-01-27,Jan 2024,Fragrances,La Panthère,South Korea,345,406,277,2.7,74,73,Low,Low,14663.17
2024-02-26,Feb 2024,Fragrances,La Panthère,South Korea,536,592,665,4.5,114,35,Low,Medium,20398.12
2024-03-27,Mar 2024,Fragrances,La Panthère,South Korea,273,277,316,4.6,81,74,Low,Low,4969.29
2024-04-26,Apr 2024,Fragrances,La Panthère,South Korea,162,149,188,5.0,48,55,Low,Low,25012.5
2024-05-26,May 2024,Fragrances,La Panthère,South Korea,458,410,461,4.5,137,52,Low,Low,13347.65
2024-06-25,Jun 2024,Fragrances,La Panthère,South Korea,473,450,553,4.9,167,18,Low,Low,14591.75
2024-07-25,Jul 2024,Fragrances,La Panthère,South Korea,325,310,404,5.2,114,79,Low,Medium,20286.05
2024-08-24,Aug 2024,Fragrances,La Panthère,South Korea,146,158,151,3.8,43,18,Low,Low,16549.25
2024-09-23,Sep 2024,Fragrances,La Panthère,South Korea,354,292,308,4.2,106,86,Low,Low,21008.77
2024-10-23,Oct 2024,Fragrances,La Panthère,South Korea,296,287,360,5.0,88,43,Low,Medium,10842.89
2024-11-22,Nov 2024,Fragrances,La Panthère,South Korea,113,124,112,3.6,33,95,Low,Low,25944.12
2023-07-01,Jul 2023,Fragrances,La Panthère,Australia,269,298,218,2.9,95,104,Low,Low,21886.98
2023-07-31,Jul 2023,Fragrances,La Panthère,Australia,311,312,357,4.6,110,108,Low,Low,25785.52
2023-08-30,Aug 2023,Fragrances,La Panthère,Australia,468,426,495,4.6,140,111,Low,Low,5158.03
2023-09-29,Sep 2023,Fragrances,La Panthère,Australia,89,111,116,4.2,26,94,Low,Medium,17497.77
2023-10-29,Oct 2023,Fragrances,La Panthère,Australia,321,261,397,6.1,96,37,Low,Medium,17454.99
2023-11-28,Nov 2023,Fragrances,La Panthère,Australia,528,431,440,4.1,158,69,Low,Low,16267.06
2023-12-28,Dec 2023,Fragrances,La Panthère,Australia,665,766,653,3.4,153,45,Low,Low,4415.58
2024-01-27,Jan 2024,Fragrances,La Panthère,Australia,649,540,515,3.8,139,107,Medium,Low,17674.69
2024-02-26,Feb 2024,Fragrances,La Panthère,Australia,705,778,608,3.1,151,98,Low,Low,17779.91
2024-03-27,Mar 2024,Fragrances,La Panthère,Australia,342,398,453,4.6,102,96,Low,Medium,12576.23
2024-04-26,Apr 2024,Fragrances,La Panthère,Australia,200,207,233,4.5,60,78,Low,Low,1855.17
2024-05-26,May 2024,Fragrances,La Panthère,Australia,174,164,211,5.1,52,35,Low,Medium,3224.96
2024-06-25,Jun 2024,Fragrances,La Panthère,Australia,79,83,78,3.8,27,33,Low,Low,9452.17
2024-07-25,Jul 2024,Fragrances,La Panthère,Australia,326,369,307,3.3,115,106,Low,Low,17922.54
2024-08-24,Aug 2024,Fragrances,La Panthère,Australia,135,132,139,4.2,40,75,Low,Low,26457.53
2024-09-23,Sep 2024,Fragrances,La Panthère,Australia,426,446,537,4.8,127,67,Low,Medium,5989.27
2024-10-23,Oct 2024,Fragrances,La Panthère,Australia,87,98,77,3.1,26,14,Low,Low,12112.91
2024-11-22,Nov 2024,Fragrances,La Panthère,Australia,347,375,433,4.6,104,80,Low,Medium,29124.59
2023-07-01,Jul 2023,Fragrances,La Panthère,Singapore,459,512,394,3.1,162,86,Low,Low,13212.3
2023-07-31,Jul 2023,Fragrances,La Panthère,Singapore,313,355,312,3.5,110,27,Low,Low,16273.27
2023-08-30,Aug 2023,Fragrances,La Panthère,Singapore,274,236,254,4.3,82,17,Low,Low,19838.69
2023-09-29,Sep 2023,Fragrances,La Panthère,Singapore,536,633,483,3.1,160,14,Low,Low,28222.89
2023-10-29,Oct 2023,Fragrances,La Panthère,Singapore,555,643,706,4.4,166,68,Low,Medium,27338.47
2023-11-28,Nov 2023,Fragrances,La Panthère,Singapore,432,456,330,2.9,129,25,Medium,Low,4543.61
2023-12-28,Dec 2023,Fragrances,La Panthère,Singapore,735,714,860,4.8,169,17,Low,Low,23052.57
2024-01-27,Jan 2024,Fragrances,La Panthère,Singapore,537,613,443,2.9,115,21,Low,Low,5787.61
2024-02-26,Feb 2024,Fragrances,La Panthère,Singapore,212,246,265,4.3,45,94,Low,Medium,25271.0
2024-03-27,Mar 2024,Fragrances,La Panthère,Singapore,404,440,348,3.2,121,21,Low,Low,17834.8
2024-04-26,Apr 2024,Fragrances,La Panthère,Singapore,402,331,468,5.7,120,87,Low,Low,13730.19
2024-05-26,May 2024,Fragrances,La Panthère,Singapore,546,561,544,3.9,163,77,Low,Low,13427.93
2024-06-25,Jun 2024,Fragrances,La Panthère,Singapore,241,194,271,5.6,85,65,Low,Low,6244.97
2024-07-25,Jul 2024,Fragrances,La Panthère,Singapore,304,260,381,5.9,107,68,Low,Medium,26404.37
2024-08-24,Aug 2024,Fragrances,La Panthère,Singapore,176,217,165,3.0,52,90,Low,Low,26845.19
2024-09-23,Sep 2024,Fragrances,La Panthère,Singapore,246,248,265,4.3,73,120,Low,Low,16654.35
2024-10-23,Oct 2024,Fragrances,La Panthère,Singapore,197,221,248,4.5,59,62,Low,Medium,5710.09
2024-11-22,Nov 2024,Fragrances,La Panthère,Singapore,117,101,144,5.7,35,76,Low,Medium,1926.98
2023-07-01,Jul 2023,Fragrances,La Panthère,Hong Kong,128,134,131,3.9,45,75,Low,Low,2812.97
2023-07-31,Jul 2023,Fragrances,La Panthère,Hong Kong,175,160,175,4.4,61,46,Low,Low,26541.13
2023-08-30,Aug 2023,Fragrances,La Panthère,Hong Kong,234,248,303,4.9,70,68,Low,Medium,26879.51
2023-09-29,Sep 2023,Fragrances,La Panthère,Hong Kong,110,132,126,3.8,33,91,Low,Low,13548.22
2023-10-29,Oct 2023,Fragrances,La Panthère,Hong Kong,297,339,309,3.6,89,109,Low,Low,24838.68
2023-11-28,Nov 2023,Fragrances,La Panthère,Hong Kong,512,498,489,3.9,153,93,Low,Low,13046.66
2023-12-28,Dec 2023,Fragrances,La Panthère,Hong Kong,136,123,152,4.9,31,106,Low,Low,27651.55
2024-01-27,Jan 2024,Fragrances,La Panthère,Hong Kong,233,217,306,5.6,50,44,Low,Medium,18585.74
2024-02-26,Feb 2024,Fragrances,La Panthère,Hong Kong,603,723,457,2.5,129,94,Medium,Low,5921.94
2024-03-27,Mar 2024,Fragrances,La Panthère,Hong Kong,380,377,475,5.0,114,76,Low,Medium,27568.36
2024-04-26,Apr 2024,Fragrances,La Panthère,Hong Kong,268,320,209,2.6,80,34,Medium,Low,22291.23
2024-05-26,May 2024,Fragrances,La Panthère,Hong Kong,322,312,300,3.8,96,38,Low,Low,13584.59
2024-06-25,Jun 2024,Fragrances,La Panthère,Hong Kong,447,513,582,4.5,157,45,Low,Medium,17177.18
2024-07-25,Jul 2024,Fragrances,La Panthère,Hong Kong,181,185,242,5.2,63,114,Low,Medium,25417.14
2024-08-24,Aug 2024,Fragrances,La Panthère,Hong Kong,531,512,494,3.9,159,120,Low,Low,13662.42
2024-09-23,Sep 2024,Fragrances,La Panthère,Hong Kong,165,203,138,2.7,49,97,Low,Low,11386.5
2024-10-23,Oct 2024,Fragrances,La Panthère,Hong Kong,472,421,488,4.6,141,102,Low,Low,2327.14
2024-11-22,Nov 2024,Fragrances,La Panthère,Hong Kong,111,138,113,3.3,33,28,Low,Low,12606.07
2023-07-01,Jul 2023,Fragrances,La Panthère,Thailand,110,98,127,5.2,39,70,Low,Low,11983.89
2023-07-31,Jul 2023,Fragrances,La Panthère,Thailand,200,209,162,3.1,70,88,Low,Low,26565.0
2023-08-30,Aug 2023,Fragrances,La Panthère,Thailand,402,383,340,3.6,120,95,Low,Low,24379.76
2023-09-29,Sep 2023,Fragrances,La Panthère,Thailand,528,504,460,3.7,158,93,Low,Low,25121.35
2023-10-29,Oct 2023,Fragrances,La Panthère,Thailand,216,237,173,2.9,64,80,Low,Low,4615.18
2023-11-28,Nov 2023,Fragrances,La Panthère,Thailand,264,254,288,4.5,79,100,Low,Low,18095.18
2023-12-28,Dec 2023,Fragrances,La Panthère,Thailand,114,110,87,3.2,26,24,Medium,Low,12180.28
2024-01-27,Jan 2024,Fragrances,La Panthère,Thailand,246,205,328,6.4,52,17,Low,Medium,7287.91
2024-02-26,Feb 2024,Fragrances,La Panthère,Thailand,191,210,221,4.2,41,110,Low,Low,1727.18
2024-03-27,Mar 2024,Fragrances,La Panthère,Thailand,513,606,692,4.6,153,75,Low,Medium,14505.58
2024-04-26,Apr 2024,Fragrances,La Panthère,Thailand,272,335,206,2.5,81,82,Medium,Low,23879.68
2024-05-26,May 2024,Fragrances,La Panthère,Thailand,115,139,148,4.3,34,68,Low,Medium,29288.23
2024-06-25,Jun 2024,Fragrances,La Panthère,Thailand,497,516,604,4.7,175,45,Low,Medium,12772.39
2024-07-25,Jul 2024,Fragrances,La Panthère,Thailand,502,551,512,3.7,177,120,Low,Low,26296.08
2024-08-24,Aug 2024,Fragrances,La Panthère,Thailand,86,95,103,4.3,25,28,Low,Low,13074.9
2024-09-23,Sep 2024,Fragrances,La Panthère,Thailand,111,102,115,4.5,33,27,Low,Low,9933.68
2024-10-23,Oct 2024,Fragrances,La Panthère,Thailand,100,107,94,3.5,30,71,Low,Low,26316.33
2024-11-22,Nov 2024,Fragrances,La Panthère,Thailand,133,145,127,3.5,39,55,Low,Low,28243.19
2023-07-01,Jul 2023,Fragrances,La Panthère,India,459,561,503,3.6,162,21,Low,Low,19643.4
2023-07-31,Jul 2023,Fragrances,La Panthère,India,192,173,184,4.3,68,98,Low,Low,8090.71
2023-08-30,Aug 2023,Fragrances,La Panthère,India,343,368,398,4.3,102,40,Low,Low,5389.03
2023-09-29,Sep 2023,Fragrances,La Panthère,India,283,327,236,2.9,84,79,Low,Low,19796.57
2023-10-29,Oct 2023,Fragrances,La Panthère,India,489,529,436,3.3,146,31,Low,Low,29462.36
2023-11-28,Nov 2023,Fragrances,La Panthère,India,341,398,393,3.9,102,75,Low,Low,28445.16
2023-12-28,Dec 2023,Fragrances,La Panthère,India,119,127,140,4.4,27,27,Low,Low,3806.21
2024-01-27,Jan 2024,Fragrances,La Panthère,India,130,151,162,4.3,27,76,Low,Medium,12692.36
2024-02-26,Feb 2024,Fragrances,La Panthère,India,597,532,779,5.9,128,51,Low,Medium,19210.44
2024-03-27,Mar 2024,Fragrances,La Panthère,India,551,567,485,3.4,165,19,Low,Low,23475.02
2024-04-26,Apr 2024,Fragrances,La Panthère,India,283,251,379,6.0,84,24,Low,Medium,6297.3
2024-05-26,May 2024,Fragrances,La Panthère,India,511,413,401,3.9,153,45,Medium,Low,28723.26
2024-06-25,Jun 2024,Fragrances,La Panthère,India,272,315,322,4.1,96,112,Low,Low,14461.75
2024-07-25,Jul 2024,Fragrances,La Panthère,India,272,268,345,5.1,96,58,Low,Medium,26654.55
2024-08-24,Aug 2024,Fragrances,La Panthère,India,208,241,253,4.2,62,14,Low,Medium,5230.8
2024-09-23,Sep 2024,Fragrances,La Panthère,India,491,589,547,3.7,147,71,Low,Low,4221.81
2024-10-23,Oct 2024,Fragrances,La Panthère,India,268,287,320,4.5,80,16,Low,Low,17706.04
2024-11-22,Nov 2024,Fragrances,La Panthère,India,83,95,90,3.8,24,91,Low,Low,18985.42
2023-07-01,Jul 2023,Fragrances,Baiser Volé,China,426,408,439,4.3,150,85,Low,Low,17133.94
2023-07-31,Jul 2023,Fragrances,Baiser Volé,China,376,403,434,4.3,132,81,Low,Low,19848.07
2023-08-30,Aug 2023,Fragrances,Baiser Volé,China,118,106,151,5.7,35,32,Low,Medium,23584.83
2023-09-29,Sep 2023,Fragrances,Baiser Volé,China,189,169,174,4.1,56,40,Low,Low,6683.5
2023-10-29,Oct 2023,Fragrances,Baiser Volé,China,118,141,134,3.8,35,51,Low,Low,22013.25
2023-11-28,Nov 2023,Fragrances,Baiser Volé,China,81,71,97,5.5,24,90,Low,Low,6122.99
2023-12-28,Dec 2023,Fragrances,Baiser Volé,China,756,823,578,2.8,174,17,Medium,Low,23139.68
2024-01-27,Jan 2024,Fragrances,Baiser Volé,China,358,338,352,4.2,76,41,Low,Low,2697.45
2024-02-26,Feb 2024,Fragrances,Baiser Volé,China,431,503,527,4.2,92,48,Low,Medium,7405.29
2024-03-27,Mar 2024,Fragrances,Baiser Volé,China,585,692,441,2.5,175,43,Medium,Low,29256.31
2024-04-26,Apr 2024,Fragrances,Baiser Volé,China,503,455,387,3.4,150,89,Medium,Low,29651.75
2024-05-26,May 2024,Fragrances,Baiser Volé,China,413,355,472,5.3,123,91,Low,Low,13308.98
2024-06-25,Jun 2024,Fragrances,Baiser Volé,China,144,130,157,4.8,51,49,Low,Low,4558.85
2024-07-25,Jul 2024,Fragrances,Baiser Volé,China,409,440,382,3.5,144,115,Low,Low,9417.74
2024-08-24,Aug 2024,Fragrances,Baiser Volé,China,320,340,347,4.1,96,103,Low,Low,16918.51
2024-09-23,Sep 2024,Fragrances,Baiser Volé,China,286,321,293,3.7,85,79,Low,Low,27835.6
2024-10-23,Oct 2024,Fragrances,Baiser Volé,China,368,296,394,5.3,110,94,Low,Low,16085.06
2024-11-22,Nov 2024,Fragrances,Baiser Volé,China,307,314,263,3.4,92,83,Low,Low,23381.9
2023-07-01,Jul 2023,Fragrances,Baiser Volé,Japan,110,128,124,3.9,39,65,Low,Low,8155.07
2023-07-31,Jul 2023,Fragrances,Baiser Volé,Japan,387,370,489,5.3,136,47,Low,Medium,16303.44
2023-08-30,Aug 2023,Fragrances,Baiser Volé,Japan,218,265,231,3.5,65,15,Low,Low,7321.22
2023-09-29,Sep 2023,Fragrances,Baiser Volé,Japan,366,319,325,4.1,109,60,Low,Low,18607.15
2023-10-29,Oct 2023,Fragrances,Baiser Volé,Japan,126,152,136,3.6,37,43,Low,Low,10406.66
2023-11-28,Nov 2023,Fragrances,Baiser Volé,Japan,229,197,265,5.4,68,69,Low,Low,23164.31
2023-12-28,Dec 2023,Fragrances,Baiser Volé,Japan,265,255,276,4.3,61,71,Low,Low,4023.57
2024-01-27,Jan 2024,Fragrances,Baiser Volé,Japan,232,287,192,2.7,49,49,Low,Low,28542.9
2024-02-26,Feb 2024,Fragrances,Baiser Volé,Japan,378,381,485,5.1,81,88,Low,Medium,18043.57
2024-03-27,Mar 2024,Fragrances,Baiser Volé,Japan,309,291,306,4.2,92,67,Low,Low,21249.85
2024-04-26,Apr 2024,Fragrances,Baiser Volé,Japan,512,576,534,3.7,153,14,Low,Low,18339.27
2024-05-26,May 2024,Fragrances,Baiser Volé,Japan,110,95,115,4.8,33,95,Low,Low,1827.24
2024-06-25,Jun 2024,Fragrances,Baiser Volé,Japan,90,89,83,3.7,31,20,Low,Low,26747.24
2024-07-25,Jul 2024,Fragrances,Baiser Volé,Japan,378,416,398,3.8,133,86,Low,Low,18715.92
2024-08-24,Aug 2024,Fragrances,Baiser Volé,Japan,181,167,168,4.0,54,95,Low,Low,18202.06
2024-09-23,Sep 2024,Fragrances,Baiser Volé,Japan,155,172,133,3.1,46,105,Low,Low,5400.13
2024-10-23,Oct 2024,Fragrances,Baiser Volé,Japan,514,588,410,2.8,154,114,Medium,Low,16776.6
2024-11-22,Nov 2024,Fragrances,Baiser Volé,Japan,242,274,272,4.0,72,119,Low,Low,4498.75
2023-07-01,Jul 2023,Fragrances,Baiser Volé,South Korea,453,467,378,3.2,160,116,Low,Low,26810.83
2023-07-31,Jul 2023,Fragrances,Baiser Volé,South Korea,442,496,440,3.5,156,61,Low,Low,17626.44
2023-08-30,Aug 2023,Fragrances,Baiser Volé,South Korea,540,567,671,4.7,162,98,Low,Medium,15976.0
2023-09-29,Sep 2023,Fragrances,Baiser Volé,South Korea,162,185,181,3.9,48,75,Low,Low,20919.99
2023-10-29,Oct 2023,Fragrances,Baiser Volé,South Korea,534,431,539,5.0,160,41,Low,Low,14453.54
2023-11-28,Nov 2023,Fragrances,Baiser Volé,South Korea,236,264,285,4.3,70,70,Low,Medium,21696.3
2023-12-28,Dec 2023,Fragrances,Baiser Volé,South Korea,414,408,394,3.9,95,98,Low,Low,22014.5
2024-01-27,Jan 2024,Fragrances,Baiser Volé,South Korea,803,892,666,3.0,172,103,Low,Low,29262.34
2024-02-26,Feb 2024,Fragrances,Baiser Volé,South Korea,333,408,392,3.8,71,75,Low,Low,9362.14
2024-03-27,Mar 2024,Fragrances,Baiser Volé,South Korea,265,300,243,3.2,79,96,Low,Low,7528.8
2024-04-26,Apr 2024,Fragrances,Baiser Volé,South Korea,191,215,170,3.2,57,118,Low,Low,2372.54
2024-05-26,May 2024,Fragrances,Baiser Volé,South Korea,253,211,243,4.6,75,32,Low,Low,10411.12
2024-06-25,Jun 2024,Fragrances,Baiser Volé,South Korea,286,256,251,3.9,101,32,Low,Low,10490.31
2024-07-25,Jul 2024,Fragrances,Baiser Volé,South Korea,177,219,169,3.1,62,21,Low,Low,5959.85
2024-08-24,Aug 2024,Fragrances,Baiser Volé,South Korea,390,443,437,3.9,117,114,Low,Low,19793.57
2024-09-23,Sep 2024,Fragrances,Baiser Volé,South Korea,369,391,310,3.2,110,45,Low,Low,10706.57
2024-10-23,Oct 2024,Fragrances,Baiser Volé,South Korea,509,409,529,5.2,152,107,Low,Low,19540.21
2024-11-22,Nov 2024,Fragrances,Baiser Volé,South Korea,378,326,373,4.6,113,92,Low,Low,3383.34
2023-07-01,Jul 2023,Fragrances,Baiser Volé,Australia,181,170,155,3.6,64,50,Low,Low,2271.98
